,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
27366,A27983,"['Thread Heaven Single Pack on Card- Long Lasting Thread Conditioner- DISCONTINUED', 'Thread Heaven Single Pack on Card- Long Lasting Thread Conditioner- DISCONTINUED', 'Hansi Organics 5 Cute 1oz Bars of Natural Beeswax 5oz pure beeswax hand poured in USA by Larkin Hansi crafts-persons', 'Colonial Needle Tapestry Petites Hand Needles-Size 24 6/Pkg', 'Acrylic Paint Set - 18 Artist Quality Acrylics - Canvas Paints, Arts and Craft Paint and Hobby Paint']","Sizzix 654559 Sidekick Accessory, Cutting Pads, Mini, 1 Pair","[7264, 7264, 18545, 3902, 2963]",1708,"['<a_77><b_135><c_18>', '<a_77><b_135><c_18>', '<a_8><b_199><c_99>', '<a_34><b_223><c_140>', '<a_110><b_218><c_87>']",<a_217><b_88><c_190>
27367,A28206,"['Fons & Porter Quarter Inch Seam Marker', 'Fons & Porter Quarter Inch Seam Marker', 'TightGrips Non-slip grips for Quilt Templates - 48 Pieces Total - 24 Large & 24 Small']","40 Cozy Charm Pack, 5 inch Precut Cotton Homespun Fabric Squares by JCS","[7996, 7996, 6676]",9394,"['<a_212><b_118><c_202>', '<a_212><b_118><c_202>', '<a_244><b_190><c_254>']",<a_137><b_208><c_177>
27368,A28206,"['Fons & Porter Quarter Inch Seam Marker', 'Fons & Porter Quarter Inch Seam Marker', 'TightGrips Non-slip grips for Quilt Templates - 48 Pieces Total - 24 Large & 24 Small', '40 Cozy Charm Pack, 5 inch Precut Cotton Homespun Fabric Squares by JCS']","80 5"" Antique Calico Reproductions Charms Quilting Squares-20 DIFFERENT -4 OF EACH","[7996, 7996, 6676, 9394]",11577,"['<a_212><b_118><c_202>', '<a_212><b_118><c_202>', '<a_244><b_190><c_254>', '<a_137><b_208><c_177>']",<a_95><b_101><c_27>
27369,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)']","AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta","[2815, 2815, 654]",3656,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>']",<a_40><b_167><c_250>
27370,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta']",CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY,"[2815, 2815, 654, 3656]",3237,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>']",<a_34><b_208><c_60>
27371,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta', 'CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY']",Darice Studio 71 Polymer Clay Press,"[2815, 2815, 654, 3656, 3237]",2714,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>', '<a_34><b_208><c_60>']",<a_178><b_58><c_104>
27372,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta', 'CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY', 'Darice Studio 71 Polymer Clay Press']",Simply Art Wood Round Doll Pin Stands 20 ct.,"[2815, 2815, 654, 3656, 3237, 2714]",6667,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>', '<a_34><b_208><c_60>', '<a_178><b_58><c_104>']",<a_90><b_38><c_181>
27373,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta', 'CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY', 'Darice Studio 71 Polymer Clay Press', 'Simply Art Wood Round Doll Pin Stands 20 ct.']",SODIAL(R) 6 Pcs Green Yellow Red Plastic Handle Sewing Stitch Thread Unpicker Seam Ripper,"[2815, 2815, 654, 3656, 3237, 2714, 6667]",5484,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>', '<a_34><b_208><c_60>', '<a_178><b_58><c_104>', '<a_90><b_38><c_181>']",<a_96><b_178><c_143>
27374,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta', 'CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY', 'Darice Studio 71 Polymer Clay Press', 'Simply Art Wood Round Doll Pin Stands 20 ct.', 'SODIAL(R) 6 Pcs Green Yellow Red Plastic Handle Sewing Stitch Thread Unpicker Seam Ripper']","25 pcs Mixed antique Silver Cats and Kitties, Charms and Pendants","[2815, 2815, 654, 3656, 3237, 2714, 6667, 5484]",17650,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>', '<a_34><b_208><c_60>', '<a_178><b_58><c_104>', '<a_90><b_38><c_181>', '<a_96><b_178><c_143>']",<a_249><b_127><c_198>
27375,A29760,"['Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'AMACO Air Dry Modeling Clay, 10-Pound, Terra Cotta', 'CJESLNA 4 Size Pompom Maker Fluff Ball Bobble Weaver Needle Craft Knitting Wool Tool Kit DIY', 'Darice Studio 71 Polymer Clay Press', 'Simply Art Wood Round Doll Pin Stands 20 ct.', 'SODIAL(R) 6 Pcs Green Yellow Red Plastic Handle Sewing Stitch Thread Unpicker Seam Ripper', '25 pcs Mixed antique Silver Cats and Kitties, Charms and Pendants']",2pcs New Plastic Handle Embroidery Sewing Trimming Snip Thread Tailors Cutter Scissors Hot Sale,"[2815, 2815, 654, 3656, 3237, 2714, 6667, 5484, 17650]",8722,"['<a_65><b_188><c_192>', '<a_65><b_188><c_192>', '<a_19><b_10><c_219>', '<a_40><b_167><c_250>', '<a_34><b_208><c_60>', '<a_178><b_58><c_104>', '<a_90><b_38><c_181>', '<a_96><b_178><c_143>', '<a_249><b_127><c_198>']",<a_38><b_135><c_77>
27376,A31357,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']","Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack",[2012],2012,['<a_159><b_73><c_12>'],<a_159><b_73><c_12>
27377,A31357,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']","Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25","[2012, 2012]",2014,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>']",<a_159><b_20><c_192>
27378,A31357,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25']",Basic Grey 5/8-Inch-by-1/32-Inch Magnetic Snaps Large.,"[2012, 2012, 2014]",4817,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_159><b_20><c_192>']",<a_211><b_151><c_222>
27379,A31357,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Basic Grey 5/8-Inch-by-1/32-Inch Magnetic Snaps Large.']",Darcie's Cling Background Mounted Rubber Stamps-Chicken Wire,"[2012, 2012, 2014, 4817]",14635,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_159><b_20><c_192>', '<a_211><b_151><c_222>']",<a_189><b_195><c_168>
27380,A31575,"['Sizzix Texturz Texture Plates - Kit #13 by Dena Designs"" />', 'Elizabeth Craft Designs Bilstein W0133-1910654-BIL Strut Insert B4 Touring Series - (See Note)', 'Sizzix Magnetic Platform', 'Lawn Fawn - Lawn Cuts - Scripty Thanks Dies', 'My Favorite Things Die-Namics Border Die-Skyline, 6 by 1.5-Inch', 'May Arts Ribbon, Ivory Daisies', 'Stampers Anonymous Festive Tim Holtz Layered Stencil, 4.125-Inch by 8.5-Inch', 'Elizabeth Craft Designs Pop It Up Metal Dies by Karen Burniston-Happy Birthday', 'Hero Arts Clear Design Scrubber Pad, 7.5 by 4.5-Inch', 'My Favorite Things Die-Namics Die, Little Lowercase Letters']","Stick It SK310 Large Size die-Cut (5 Pack-8"" x 12"") Adhesive Sheet, 8 x 12.25, White","[6861, 17379, 823, 14681, 12289, 5199, 3502, 16488, 2002, 18799]",5843,"['<a_172><b_6><c_182>', '<a_13><b_58><c_68>', '<a_24><b_41><c_58>', '<a_186><b_91><c_166>', '<a_147><b_101><c_235>', '<a_98><b_205><c_91>', '<a_253><b_253><c_114>', '<a_147><b_152><c_157>', '<a_145><b_161><c_45>', '<a_147><b_214><c_235>']",<a_159><b_151><c_47>
27381,A32821,"['VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'GEM-inside Bali Style Metal Antique Tibetan Silver/Bronze Findings Jewelry Making DIY Connectors', 'GEM-Inside Spacer Beads Cute Antique Alloy Metal Bead Caps Jewelry DIY Charms Pendants Loose Beads Findings Accessories 50 Pcs 14mmx15mm', 'Prismacolor Premier Pencil Sharpener']",40 Fire Opal Bicone Swarovski Crystal Beads 5301 4mm,"[1150, 1150, 11274, 16332, 165]",17265,"['<a_94><b_199><c_190>', '<a_94><b_199><c_190>', '<a_84><b_183><c_35>', '<a_16><b_73><c_27>', '<a_76><b_150><c_156>']",<a_33><b_95><c_240>
27382,A32821,"['VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'GEM-inside Bali Style Metal Antique Tibetan Silver/Bronze Findings Jewelry Making DIY Connectors', 'GEM-Inside Spacer Beads Cute Antique Alloy Metal Bead Caps Jewelry DIY Charms Pendants Loose Beads Findings Accessories 50 Pcs 14mmx15mm', 'Prismacolor Premier Pencil Sharpener', '40 Fire Opal Bicone Swarovski Crystal Beads 5301 4mm']","Artistic Wire Beadalon Crimp Bead Variety Pack #0-3 Silver, Plated, 600-Piece","[1150, 1150, 11274, 16332, 165, 17265]",11674,"['<a_94><b_199><c_190>', '<a_94><b_199><c_190>', '<a_84><b_183><c_35>', '<a_16><b_73><c_27>', '<a_76><b_150><c_156>', '<a_33><b_95><c_240>']",<a_33><b_167><c_180>
27383,A32821,"['VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'GEM-inside Bali Style Metal Antique Tibetan Silver/Bronze Findings Jewelry Making DIY Connectors', 'GEM-Inside Spacer Beads Cute Antique Alloy Metal Bead Caps Jewelry DIY Charms Pendants Loose Beads Findings Accessories 50 Pcs 14mmx15mm', 'Prismacolor Premier Pencil Sharpener', '40 Fire Opal Bicone Swarovski Crystal Beads 5301 4mm', 'Artistic Wire Beadalon Crimp Bead Variety Pack #0-3 Silver, Plated, 600-Piece']",Big Eye Needles Beading (Set Of 4) - Easiest Needle To Thread,"[1150, 1150, 11274, 16332, 165, 17265, 11674]",300,"['<a_94><b_199><c_190>', '<a_94><b_199><c_190>', '<a_84><b_183><c_35>', '<a_16><b_73><c_27>', '<a_76><b_150><c_156>', '<a_33><b_95><c_240>', '<a_33><b_167><c_180>']",<a_154><b_207><c_42>
27384,A32821,"['VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'VELCRO Brand 91028 - Iron On - 5\' x 3/4"" Tape - Black', 'GEM-inside Bali Style Metal Antique Tibetan Silver/Bronze Findings Jewelry Making DIY Connectors', 'GEM-Inside Spacer Beads Cute Antique Alloy Metal Bead Caps Jewelry DIY Charms Pendants Loose Beads Findings Accessories 50 Pcs 14mmx15mm', 'Prismacolor Premier Pencil Sharpener', '40 Fire Opal Bicone Swarovski Crystal Beads 5301 4mm', 'Artistic Wire Beadalon Crimp Bead Variety Pack #0-3 Silver, Plated, 600-Piece', 'Big Eye Needles Beading (Set Of 4) - Easiest Needle To Thread']","Beading Station 400-Piece Mix Head Pins for Jewelry Making, 3/4-Inch, Silver/Gold","[1150, 1150, 11274, 16332, 165, 17265, 11674, 300]",502,"['<a_94><b_199><c_190>', '<a_94><b_199><c_190>', '<a_84><b_183><c_35>', '<a_16><b_73><c_27>', '<a_76><b_150><c_156>', '<a_33><b_95><c_240>', '<a_33><b_167><c_180>', '<a_154><b_207><c_42>']",<a_254><b_20><c_220>
27385,A33257,"['Beadalon Bead Board 34-Inch"" />', 'Beadalon Bead Board 34-Inch"" />', 'BEADNOVA 4mm Black Onyx Gemstone Round Loose Beads for Jewelry Making (94-96pcs)', 'BEADNOVA 1.5mm Genuine Round Leather Cord Leather Strips For Jewelry Making Bracelet Necklace Beading, 10 Meters/11 Yards, Light Rose', 'Tacool fashiontrenda Natural Color Genuine Blue Lapis Lazuli Real Gemstone Loose Beads for Necklace Jewelry Making', 'SuperChalks White Liquid Chalk Marker Pens 4-Pack - 4mm Reversible Tip - ONLY SUITABLE FOR NON POROUS SURFACES', 'Loew-Cornell Simply Art Wood Jumbo Craft Sticks 300 ct.', 'Beadalon Sizzix 660017 Fabi Originals Die Spools by WWCreate"" />', ""Beadaholique Miyuki 10gm Glass Cube Bead Mix, 4mm, Earthtones'"", 'Natural Color Plated Fancy Druzy Agate Round Loose Beads Gemstone Jewelry Making (14mm)']",TheTasteJewelry 4mm Round Rainbow Cat Eye Beads 15 inches 38cm Jewelry Making Necklace Healing,"[432, 432, 484, 775, 14016, 5156, 0, 412, 3059, 18503]",15311,"['<a_42><b_42><c_114>', '<a_42><b_42><c_114>', '<a_231><b_106><c_54>', '<a_96><b_135><c_122>', '<a_111><b_135><c_233>', '<a_96><b_151><c_213>', '<a_90><b_38><c_181>', '<a_228><b_101><c_218>', '<a_203><b_184><c_254>', '<a_111><b_58><c_197>']",<a_117><b_35><c_9>
27386,A34196,"['Brother ScanNCut CM100DM Home and Hobby Cutting Machine with a Built-in Scanner', 'Brother CAMATP12 ScanNCut Low Tack Adhesive Mat 12 x 12 inch']","Beacon GT4D Gem-Tac Permanent Adhesive, 4-Ounce","[5249, 761]",3633,"['<a_217><b_138><c_87>', '<a_172><b_190><c_77>']",<a_201><b_132><c_120>
27387,A34196,"['Brother ScanNCut CM100DM Home and Hobby Cutting Machine with a Built-in Scanner', 'Brother CAMATP12 ScanNCut Low Tack Adhesive Mat 12 x 12 inch', 'Beacon GT4D Gem-Tac Permanent Adhesive, 4-Ounce']","Beacon GT4D Gem-Tac Permanent Adhesive, 4-Ounce","[5249, 761, 3633]",3633,"['<a_217><b_138><c_87>', '<a_172><b_190><c_77>', '<a_201><b_132><c_120>']",<a_201><b_132><c_120>
27388,A34196,"['Brother ScanNCut CM100DM Home and Hobby Cutting Machine with a Built-in Scanner', 'Brother CAMATP12 ScanNCut Low Tack Adhesive Mat 12 x 12 inch', 'Beacon GT4D Gem-Tac Permanent Adhesive, 4-Ounce', 'Beacon GT4D Gem-Tac Permanent Adhesive, 4-Ounce']",Angelakerry 1set (7pcs) Leather Carft Hand Basic Hand Stitching Sewing Tool Set Kit Thread Awl Waxed Thimble,"[5249, 761, 3633, 3633]",9771,"['<a_217><b_138><c_87>', '<a_172><b_190><c_77>', '<a_201><b_132><c_120>', '<a_201><b_132><c_120>']",<a_236><b_82><c_247>
27389,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re']",SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls,[2540],4821,['<a_75><b_65><c_56>'],<a_234><b_151><c_182>
27390,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls']","Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White","[2540, 4821]",249,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>']",<a_142><b_205><c_94>
27391,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls', 'Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White']","Beacon Fabri-Tac Permanent Adhesive, 2-Ounce"" />","[2540, 4821, 249]",8953,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>', '<a_142><b_205><c_94>']",<a_77><b_211><c_231>
27392,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls', 'Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White', 'Beacon Fabri-Tac Permanent Adhesive, 2-Ounce"" />']",Bow Easy - mini bow tying template,"[2540, 4821, 249, 8953]",16308,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>', '<a_142><b_205><c_94>', '<a_77><b_211><c_231>']",<a_98><b_217><c_135>
27393,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls', 'Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White', 'Beacon Fabri-Tac Permanent Adhesive, 2-Ounce"" />', 'Bow Easy - mini bow tying template']",We R Memory Keepers Flower Punch Board,"[2540, 4821, 249, 8953, 16308]",11638,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>', '<a_142><b_205><c_94>', '<a_77><b_211><c_231>', '<a_98><b_217><c_135>']",<a_186><b_106><c_250>
27394,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls', 'Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White', 'Beacon Fabri-Tac Permanent Adhesive, 2-Ounce"" />', 'Bow Easy - mini bow tying template', 'We R Memory Keepers Flower Punch Board']","Scor-Pal SP108 Eighths Measuring and Scoring Board, 12"" by 12"", 1/8"" Space Grooves","[2540, 4821, 249, 8953, 16308, 11638]",6065,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>', '<a_142><b_205><c_94>', '<a_77><b_211><c_231>', '<a_98><b_217><c_135>', '<a_186><b_106><c_250>']",<a_24><b_20><c_177>
27395,A35083,"['Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re', 'SCOR-PAL SP202-3PACK 0.25 in. x 27 yd. Tape - 3 Rolls', 'Fiskars 174360-1001 Medium Circle Squeeze Punch, 1 Inch, White', 'Beacon Fabri-Tac Permanent Adhesive, 2-Ounce"" />', 'Bow Easy - mini bow tying template', 'We R Memory Keepers Flower Punch Board', 'Scor-Pal SP108 Eighths Measuring and Scoring Board, 12"" by 12"", 1/8"" Space Grooves']","Photobooth Vintage Photos by Tim Holtz Idea-ology, 6 x 1.75 Inches, 30 Strips, Assorted, TH93207","[2540, 4821, 249, 8953, 16308, 11638, 6065]",8962,"['<a_75><b_65><c_56>', '<a_234><b_151><c_182>', '<a_142><b_205><c_94>', '<a_77><b_211><c_231>', '<a_98><b_217><c_135>', '<a_186><b_106><c_250>', '<a_24><b_20><c_177>']",<a_183><b_218><c_255>
27396,A35166,"['Fiskars 18x24 Inch Donna Dewberry Cutting Mat', 'Simthread 63 Brother Colors Polyester 120d/2 40 Weight Embroidery Machine Thread for Brother Machine', 'YEHAM&reg;Disappearing Ink Vanishing Air Erasable Pen(9 PACK,3 COLOR)', 'Omnigrid 4-Inch Needlecraft Scissors', 'Quilt In A Day 6-1/2-Inch by 6-1/2-Inch Triangle Square Up Ruler', ""Creative Grids Cat's Cradle Tool Quilting Ruler Template cgrDH1"", 'Marti Michell Kaleido-Ruler', 'The Strip Tube Ruler By The Each', 'MagiDeal Nylon Sewing Quilting Gloves for Machine Quilters M White', 'Schmetz Quilting Sewing Machine Needles 130/705H H-Q Size 90/14, (pack of 5)']",Jacquard Ink Jet Fabric 8.5'' x 11'' Cotton Sheets (10 Pack),"[6894, 10056, 10364, 9118, 7999, 8013, 11523, 11516, 18701, 13463]",4454,"['<a_212><b_132><c_60>', '<a_224><b_225><c_172>', '<a_85><b_208><c_99>', '<a_244><b_183><c_190>', '<a_78><b_208><c_4>', '<a_208><b_6><c_190>', '<a_212><b_188><c_250>', '<a_208><b_151><c_58>', '<a_92><b_138><c_249>', '<a_255><b_214><c_129>']",<a_159><b_208><c_177>
27397,A35959,"['Scotch Duct Tape, Lace Vegas and Jet Black, 1.42-Inch by 5-Yard, 2-Roll', 'Ranger Tim Holtz Distress Marker Tube Set, 2 by 7.35-Inch, 12-Pack', 'Reeves 9-Inch by 12-Inch Sketching Paper Pad, 75 sheets/Pack"" />', 'Zig Memory System Wink of Stella Brush Glitter Markers, White Christmas, White, Red, Dark Green, 3-Pack']",Y&Y Star 20mm Lovely Round Lotus Flower Charms Pendants DIY Antique Charms Pendant for Crafting (100pcs Lotus gold),"[9957, 3260, 2180, 8930]",491,"['<a_142><b_58><c_27>', '<a_110><b_132><c_166>', '<a_45><b_20><c_80>', '<a_85><b_205><c_156>']",<a_231><b_152><c_124>
27398,A36164,"['Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', ""Omnigrip 6-Inch-by-24-Inch Non-Slip Quilter's Ruler"", 'Martha Stewart Crafts Deep Edge Page, Antique Flower', 'Alumilite Amazing Mold Putty Kit, 0.66-Pound']","Beadsmith 3-Piece 5mm 'Fun Stuff' Punch Set for Stamping Metal, 3/16-Inch","[3392, 844, 4389, 1534]",5496,"['<a_159><b_214><c_157>', '<a_212><b_218><c_179>', '<a_54><b_153><c_109>', '<a_204><b_118><c_156>']",<a_172><b_161><c_251>
27399,A36164,"['Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', ""Omnigrip 6-Inch-by-24-Inch Non-Slip Quilter's Ruler"", 'Martha Stewart Crafts Deep Edge Page, Antique Flower', 'Alumilite Amazing Mold Putty Kit, 0.66-Pound', ""Beadsmith 3-Piece 5mm 'Fun Stuff' Punch Set for Stamping Metal, 3/16-Inch""]",Bracelet Bending Pliers | PLR-840.00,"[3392, 844, 4389, 1534, 5496]",11873,"['<a_159><b_214><c_157>', '<a_212><b_218><c_179>', '<a_54><b_153><c_109>', '<a_204><b_118><c_156>', '<a_172><b_161><c_251>']",<a_154><b_41><c_233>
27400,A36164,"['Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', ""Omnigrip 6-Inch-by-24-Inch Non-Slip Quilter's Ruler"", 'Martha Stewart Crafts Deep Edge Page, Antique Flower', 'Alumilite Amazing Mold Putty Kit, 0.66-Pound', ""Beadsmith 3-Piece 5mm 'Fun Stuff' Punch Set for Stamping Metal, 3/16-Inch"", 'Bracelet Bending Pliers | PLR-840.00']",Bending Pliers with Nylon Jaws | PLR-841.00,"[3392, 844, 4389, 1534, 5496, 11873]",1649,"['<a_159><b_214><c_157>', '<a_212><b_218><c_179>', '<a_54><b_153><c_109>', '<a_204><b_118><c_156>', '<a_172><b_161><c_251>', '<a_154><b_41><c_233>']",<a_180><b_91><c_220>
27401,A36164,"['Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', ""Omnigrip 6-Inch-by-24-Inch Non-Slip Quilter's Ruler"", 'Martha Stewart Crafts Deep Edge Page, Antique Flower', 'Alumilite Amazing Mold Putty Kit, 0.66-Pound', ""Beadsmith 3-Piece 5mm 'Fun Stuff' Punch Set for Stamping Metal, 3/16-Inch"", 'Bracelet Bending Pliers | PLR-840.00', 'Bending Pliers with Nylon Jaws | PLR-841.00']",Vintaj Tools Dapping Block Wood 2 Punches,"[3392, 844, 4389, 1534, 5496, 11873, 1649]",9362,"['<a_159><b_214><c_157>', '<a_212><b_218><c_179>', '<a_54><b_153><c_109>', '<a_204><b_118><c_156>', '<a_172><b_161><c_251>', '<a_154><b_41><c_233>', '<a_180><b_91><c_220>']",<a_172><b_38><c_255>
